扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.7,188.1,6.19,0.0,0,189.9,190.0,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.6,188.2,6.19,0.4,1,189.9,190.0,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.6,188.2,6.19,5.0,2,189.9,190.0,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,188.2,6.19,16.4,3,189.9,189.9,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,188.1,6.19,32.2,4,189.9,189.9,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,187.6,6.19,48.2,5,189.9,189.9,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,186.8,6.19,63.6,6,189.9,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,186.1,6.19,74.8,7,189.9,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.01
4.9,185.6,6.19,79.2,8,190.0,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.01
12.6,184.8,6.19,79.4,9,190.0,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.03
17.9,182.5,6.19,79.2,10,190.0,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.05
22.8,179.1,6.19,79.4,11,190.0,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.08
26.9,174.7,6.19,79.6,12,190.0,189.9,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.12
27.4,171.2,6.19,79.6,13,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.15
24.5,168.3,6.19,79.6,14,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.19
24.1,166.5,6.20,79.8,15,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.22
24.6,165.1,6.20,79.8,16,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.25
25.1,164.1,6.20,79.6,17,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.28
26.6,163.5,6.20,79.8,18,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.32
26.9,163.0,6.20,79.8,19,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.36
26.8,162.9,6.20,79.6,20,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.39
25.9,163.0,6.20,79.6,21,190.0,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.43
25.9,163.4,6.20,79.8,22,189.9,190.0,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.46
24.5,163.8,6.20,79.6,23,189.8,190.0,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.49
23.2,164.3,6.20,79.6,24,189.8,190.0,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.52
21.9,164.9,6.19,79.8,25,189.8,190.0,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.55
20.1,165.5,6.19,79.8,26,189.8,190.0,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.58
18.0,166.2,6.19,79.6,27,189.8,190.0,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.60
16.6,166.8,6.19,79.8,28,189.7,190.0,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.63
15.1,167.5,6.20,79.8,29,189.6,190.0,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.65
14.1,168.2,6.20,79.6,30,189.6,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.66
13.5,168.8,6.20,79.6,31,189.6,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.68
12.8,169.5,6.20,79.8,32,189.5,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.70
11.9,170.3,6.20,79.8,33,189.5,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.71
11.5,171.2,6.19,79.6,34,189.5,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.73
10.7,171.9,6.19,79.8,35,189.5,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.74
10.5,172.4,6.19,79.8,36,189.4,190.0,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.76
10.4,173.0,6.20,79.6,37,189.4,190.0,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.77
10.3,173.7,6.19,79.6,38,189.4,190.0,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.79
10.2,174.4,6.20,79.8,39,189.4,190.0,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.80
10.1,175.2,6.19,79.6,40,189.4,189.9,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.81
9.9,175.9,6.19,79.6,41,189.4,189.9,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.83
