扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.7,185.4,6.19,1.4,0,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.6,185.4,6.19,7.0,1,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.5,185.5,6.19,12.8,2,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,185.3,6.19,18.6,3,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,185.0,6.19,24.6,4,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,184.3,6.19,29.2,5,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.1,183.7,6.19,29.6,6,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.1,182.9,6.19,29.8,7,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
0.9,182.3,6.19,29.8,8,189.8,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
2.1,181.6,6.19,29.8,9,189.8,189.8,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
6.3,181.2,6.19,29.6,10,189.8,189.8,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.01
11.2,180.3,6.19,29.6,11,189.8,189.8,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.01
15.0,178.2,6.19,29.6,12,189.9,189.8,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.02
18.9,175.2,6.19,29.8,13,189.9,189.8,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.03
21.7,172.0,6.19,29.6,14,189.9,189.8,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.04
21.0,169.9,6.19,29.8,15,189.9,189.8,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.05
20.9,168.2,6.19,29.6,16,189.9,189.8,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.06
22.1,167.0,6.19,29.6,17,189.9,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.07
22.2,165.9,6.19,29.4,18,189.9,189.8,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.08
23.3,165.0,6.19,29.6,19,189.9,189.8,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.09
24.1,164.2,6.19,29.6,20,189.9,189.8,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.11
24.8,163.6,6.19,29.6,21,189.9,189.9,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.12
23.8,163.0,6.19,29.6,22,189.9,189.9,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.13
24.0,162.8,6.19,29.8,23,189.9,189.9,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.14
23.3,162.7,6.19,29.6,24,189.8,189.9,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.15
22.9,162.9,6.19,29.6,25,189.8,190.0,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.17
21.0,163.0,6.19,29.8,26,189.8,190.0,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.18
20.8,163.1,6.19,29.8,27,189.8,190.0,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.19
20.3,163.2,6.19,29.6,28,189.7,190.0,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.20
19.5,163.3,6.19,29.8,29,189.7,190.0,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.21
18.2,163.6,6.19,29.8,30,189.7,190.0,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.22
17.6,164.1,6.19,29.8,31,189.6,190.0,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.22
16.0,164.5,6.19,29.8,32,189.5,190.0,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.23
14.3,165.1,6.19,30.0,33,189.5,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.24
12.9,165.6,6.19,29.8,34,189.5,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.25
12.1,166.1,6.19,29.8,35,189.5,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.25
10.9,166.6,6.19,29.8,36,189.5,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.26
10.8,167.0,6.19,29.8,37,189.5,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.26
10.7,167.3,6.19,29.6,38,189.5,190.0,188.6,500.0,500.0,0.0,0.0,0.0,0.3,0.27
10.8,167.6,6.19,29.8,39,189.4,190.0,188.6,500.0,500.0,0.0,0.0,0.0,0.3,0.27
10.5,168.2,6.19,29.8,40,189.4,190.0,188.6,500.0,500.0,0.0,0.0,0.0,0.3,0.28
10.6,168.7,6.19,29.8,41,189.4,190.0,188.6,500.0,500.0,0.0,0.0,0.0,0.3,0.28
10.0,169.3,6.19,29.6,42,189.4,190.0,188.6,500.0,500.0,0.0,0.0,0.0,0.3,0.29
9.7,169.8,6.19,29.8,43,189.4,190.0,188.6,500.0,500.0,0.0,0.0,0.0,0.3,0.29
9.2,170.3,6.19,29.8,44,189.4,190.0,188.6,500.0,500.0,0.0,0.0,0.0,0.3,0.30
9.2,170.6,6.19,29.8,45,189.4,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.30
9.2,170.9,6.19,29.6,46,189.5,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.31
9.4,171.2,6.19,30.0,47,189.5,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.31
9.4,171.4,6.19,30.0,48,189.5,190.0,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.32
9.6,171.8,6.19,30.0,49,189.5,189.9,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.32
9.4,172.1,6.19,29.8,50,189.4,189.9,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.33
9.3,172.5,6.19,30.0,51,189.4,189.9,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.33
8.8,172.9,6.19,29.8,52,189.4,189.8,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.33
8.9,173.3,6.19,29.8,53,189.4,189.7,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.34
8.4,173.8,6.19,29.8,54,189.4,189.7,188.7,500.0,500.0,0.0,0.0,0.0,0.3,0.34
8.6,174.2,6.19,30.0,55,189.5,189.7,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.35
8.8,174.6,6.19,29.8,56,189.5,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.35
9.2,174.9,6.19,29.8,57,189.5,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.36
9.1,175.2,6.19,29.8,58,189.6,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.36
9.2,175.5,6.19,29.8,59,189.7,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.37
9.5,175.7,6.19,29.6,60,189.8,189.7,189.0,500.0,500.0,0.0,0.0,0.0,0.3,0.37
9.1,176.0,6.19,29.8,61,189.8,189.7,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.37
9.3,176.3,6.19,29.8,62,189.8,189.7,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.38
9.2,176.6,6.19,29.8,63,189.8,189.7,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.38
9.4,176.9,6.19,29.6,64,189.9,189.7,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.39
9.0,177.0,6.19,29.8,65,189.9,189.7,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.39
9.1,177.2,6.19,29.8,66,190.0,189.7,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.40
9.0,177.3,6.19,29.8,67,190.0,189.7,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.40
9.1,177.6,6.19,29.6,68,190.0,189.7,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.41
9.0,177.9,6.19,29.8,69,190.0,189.8,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.41
