扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.8,185.4,6.19,0.0,0,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.8,185.5,6.19,2.4,1,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.7,185.5,6.19,9.6,2,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.6,185.5,6.19,17.6,3,190.0,190.0,189.8,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,185.3,6.19,25.6,4,190.0,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,184.8,6.19,33.6,5,190.0,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,184.1,6.19,39.0,6,190.0,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,183.2,6.19,40.0,7,190.0,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,182.4,6.19,40.0,8,190.0,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.00
3.5,181.5,6.19,40.0,9,190.0,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.01
8.6,180.4,6.19,39.8,10,190.0,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.01
14.7,178.2,6.19,40.0,11,190.0,190.0,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.02
18.9,174.9,6.19,39.8,12,190.0,190.0,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.04
23.6,171.5,6.19,39.8,13,190.0,190.0,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.05
26.3,168.7,6.19,39.8,14,190.0,190.0,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.07
25.1,166.8,6.19,40.0,15,190.0,190.0,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.08
23.8,165.1,6.19,40.0,16,190.0,189.9,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.10
24.2,163.8,6.19,39.8,17,190.0,189.8,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.12
24.0,163.0,6.19,39.8,18,190.0,189.8,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.13
24.0,162.4,6.19,39.8,19,190.0,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.15
25.2,162.2,6.19,39.8,20,190.0,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.17
24.6,161.8,6.19,39.8,21,190.0,189.7,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.18
25.2,161.5,6.19,40.0,22,190.0,189.6,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.20
26.1,161.4,6.20,39.8,23,190.0,189.6,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.22
24.8,161.3,6.20,39.8,24,190.0,189.6,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.23
24.4,161.4,6.19,39.8,25,190.0,189.6,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.25
24.5,161.5,6.19,39.8,26,190.0,189.5,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.26
23.7,161.8,6.19,39.8,27,189.9,189.4,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.28
22.1,162.2,6.19,40.0,28,189.8,189.4,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.30
22.0,162.7,6.19,39.8,29,189.8,189.4,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.31
20.7,163.2,6.19,39.8,30,189.8,189.4,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.32
19.5,163.6,6.19,39.8,31,189.8,189.4,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.34
17.6,163.9,6.19,39.8,32,189.8,189.4,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.35
16.3,164.4,6.19,39.8,33,189.8,189.4,189.3,500.0,500.0,0.0,0.0,0.0,0.3,0.36
15.9,164.9,6.19,40.0,34,189.7,189.4,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.37
14.4,165.4,6.19,40.0,35,189.6,189.3,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.38
13.8,165.7,6.19,40.0,36,189.6,189.3,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.39
13.3,166.0,6.19,40.0,37,189.6,189.3,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.40
12.7,166.5,6.19,40.0,38,189.6,189.3,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.41
11.6,166.9,6.19,39.8,39,189.5,189.3,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.41
