8.6,200
8.4,201
8.7,202
8.8,203
8.6,204
8.5,205
8.6,206
8.7,207
8.7,208
8.7,209
8.9,210
8.7,211
8.5,212
8.4,213
8.5,214
8.3,215
8.2,216
8.4,217
8.5,218
8.4,219
8.6,220
8.8,221
8.7,222
8.6,223
8.8,224
8.9,225
8.8,226
8.5,227
8.4,228
8.6,229
8.7,230
8.7,231
9.1,232
9.3,233
9.0,234
8.7,235
8.8,236
8.6,237
8.4,238
8.6,239
8.7,240
8.5,241
8.4,242
8.5,243
8.7,244
8.7,245
8.6,246
8.7,247
8.7,248
8.6,249
8.5,250
8.8,251
8.6,252
8.5,253
8.6,254
8.7,255
8.5,256
8.6,257
8.7,258
8.6,259
8.6,260
8.6,261
8.7,262
8.8,263
8.6,264
8.5,265
8.8,266
8.5,267
8.4,268
8.7,269
8.8,270
8.6,271
8.8,272
8.9,273
8.8,274
8.6,275
8.6,276
8.6,277
8.6,278
8.5,279
8.6,280
8.8,281
8.6,282
8.5,283
8.8,284
8.8,285
8.6,286
8.8,287
8.9,288
8.7,289
8.5,290
8.6,291
8.7,292
8.8,293
8.9,294
9.1,295
9.1,296
8.9,297
8.7,298
8.8,299
8.7,300
8.6,301
8.8,302
8.9,303
9.0,304
8.9,305
8.9,306
8.9,307
8.9,308
8.7,309
8.8,310
8.7,311
8.7,312
8.7,313
8.7,314
8.8,315
8.8,316
8.8,317
8.9,318
8.9,319
8.8,320
8.9,321
9.0,322
9.0,323
8.9,324
9.0,325
9.0,326
8.8,327
8.8,328
8.9,329
9.0,330
8.8,331
8.9,332
8.9,333
8.8,334
8.7,335
8.9,336
8.9,337
8.8,338
8.9,339
8.9,340
9.0,341
9.1,342
9.1,343
9.1,344
9.0,345
9.0,346
8.8,347
8.9,348
8.8,349
8.7,350
8.7,351
8.8,352
8.6,353
8.7,354
8.9,355
9.0,356
8.9,357
9.1,358
9.0,359
8.9,360
8.8,361
9.0,362
9.0,363
8.9,364
8.8,365
8.8,366
8.8,367
8.7,368
8.9,369
9.1,370
9.2,371
8.9,372
9.1,373
9.0,374
9.0,375
8.8,376
9.1,377
9.2,378
9.2,379
9.2,380
9.2,381
9.1,382
9.1,383
8.9,384
9.1,385
9.2,386
9.1,387
9.1,388
9.3,389
9.1,390
9.0,391
9.2,392
9.3,393
9.2,394
9.4,395
9.4,396
9.2,397
9.1,398
9.0,399
9.0,400
9.1,401
9.1,402
9.1,403
9.2,404
9.0,405
8.9,406
9.1,407
9.1,408
9.0,409
9.1,410
9.1,411
8.9,412
8.9,413
9.0,414
9.1,415
9.1,416
9.1,417
9.3,418
9.3,419
9.2,420
9.2,421
9.4,422
9.2,423
9.2,424
9.2,425
9.3,426
9.2,427
9.2,428
9.3,429
9.2,430
9.3,431
9.3,432
9.5,433
9.4,434
9.3,435
9.2,436
9.3,437
9.1,438
9.1,439
9.3,440
9.5,441
9.4,442
9.4,443
9.5,444
9.3,445
9.2,446
9.2,447
9.5,448
9.5,449
9.4,450
9.5,451
9.7,452
9.4,453
9.4,454
9.7,455
9.6,456
9.5,457
9.6,458
9.6,459
9.6,460
9.4,461
9.4,462
9.5,463
9.6,464
9.6,465
9.8,466
9.7,467
9.7,468
9.5,469
9.6,470
9.5,471
9.3,472
9.3,473
9.4,474
9.4,475
9.4,476
9.7,477
9.9,478
9.8,479
9.6,480
9.8,481
9.7,482
9.6,483
9.5,484
9.7,485
9.7,486
9.6,487
9.6,488
9.8,489
9.7,490
9.6,491
9.8,492
9.7,493
9.7,494
9.8,495
9.8,496
9.9,497
9.8,498
9.8,499
9.8,500
9.8,501
9.7,502
9.7,503
9.6,504
9.6,505
9.6,506
9.8,507
9.7,508
9.8,509
9.7,510
9.8,511
9.7,512
9.8,513
9.8,514
9.9,515
9.9,516
9.8,517
10.0,518
10.1,519
10.0,520
10.0,521
10.1,522
9.9,523
9.8,524
9.9,525
9.9,526
10.0,527
10.0,528
10.1,529
10.1,530
10.0,531
9.9,532
10.1,533
10.1,534
9.9,535
9.8,536
9.8,537
9.8,538
9.8,539
10.1,540
10.1,541
10.1,542
10.0,543
10.0,544
9.8,545
9.7,546
9.6,547
9.8,548
9.9,549
9.9,550
10.1,551
10.2,552
10.3,553
10.2,554
10.2,555
10.3,556
10.2,557
10.1,558
10.1,559
10.3,560
10.0,561
10.1,562
10.2,563
10.3,564
10.2,565
10.4,566
10.3,567
10.3,568
10.1,569
10.1,570
10.1,571
10.0,572
9.9,573
9.9,574
9.9,575
9.8,576
9.8,577
10.0,578
10.0,579
9.9,580
10.2,581
10.2,582
10.0,583
10.0,584
10.1,585
10.1,586
10.2,587
10.2,588
10.3,589
10.5,590
10.2,591
10.2,592
10.6,593
10.5,594
10.4,595
10.5,596
10.5,597
10.5,598
10.5,599
