   Time:sec   Load:kgf  Stroke:mm     Spare1     Spare2
   ====================================================
    0.08000      0.003    0.00269    0.00000    0.00000
    0.16000      0.006    0.00534    0.00000    0.00000
    0.23000      0.009    0.00766    0.00000    0.00000
    0.29500      0.011    0.00990    0.00000    0.00000
    0.38000      0.015    0.01267    0.00000    0.00000
    0.45000      0.021    0.01495    0.00000    0.00000
    0.52000      0.028    0.01735    0.00000    0.00000
    0.59000      0.034    0.01967    0.00000    0.00000
    0.67500      0.041    0.02240    0.00000    0.00000
    0.75500      0.048    0.02526    0.00000    0.00000
    0.82500      0.053    0.02754    0.00000    0.00000
    0.90000      0.059    0.02994    0.00000    0.00000
    0.96500      0.064    0.03218    0.00000    0.00000
    1.04000      0.067    0.03458    0.00000    0.00000
    1.13500      0.070    0.03780    0.00000    0.00000
    1.18000      0.071    0.03939    0.00000    0.00000
    1.27500      0.075    0.04253    0.00000    0.00000
    1.34500      0.080    0.04485    0.00000    0.00000
    1.41500      0.086    0.04721    0.00000    0.00000
    1.51000      0.093    0.05031    0.00000    0.00000
    1.56000      0.096    0.05185    0.00000    0.00000
    1.65000      0.103    0.05499    0.00000    0.00000
    1.72500      0.109    0.05743    0.00000    0.00000
    1.79000      0.114    0.05972    0.00000    0.00000
    1.88500      0.120    0.06289    0.00000    0.00000
    1.93500      0.122    0.06448    0.00000    0.00000
    2.04000      0.125    0.06807    0.00000    0.00000
    2.12000      0.128    0.07059    0.00000    0.00000
    2.19500      0.132    0.07316    0.00000    0.00000
    2.27500      0.138    0.07577    0.00000    0.00000
    2.35000      0.143    0.07829    0.00000    0.00000
    2.42500      0.149    0.08086    0.00000    0.00000
    2.50000      0.155    0.08334    0.00000    0.00000
    2.58000      0.160    0.08603    0.00000    0.00000
    2.65500      0.166    0.08847    0.00000    0.00000
    2.73000      0.170    0.09084    0.00000    0.00000
    2.80500      0.173    0.09340    0.00000    0.00000
    2.88500      0.176    0.09609    0.00000    0.00000
    2.95500      0.178    0.09858    0.00000    0.00000
    3.03500      0.181    0.10110    0.00000    0.00000
    3.11000      0.186    0.10363    0.00000    0.00000
    3.18000      0.191    0.10595    0.00000    0.00000
    3.26000      0.196    0.10856    0.00000    0.00000
    3.33000      0.201    0.11096    0.00000    0.00000
    3.41500      0.207    0.11377    0.00000    0.00000
    3.48500      0.212    0.11621    0.00000    0.00000
    3.56000      0.217    0.11870    0.00000    0.00000
    3.63500      0.221    0.12122    0.00000    0.00000
    3.71000      0.224    0.12363    0.00000    0.00000
    3.79000      0.226    0.12623    0.00000    0.00000
    3.86000      0.228    0.12860    0.00000    0.00000
    3.93500      0.231    0.13120    0.00000    0.00000
    4.02000      0.236    0.13389    0.00000    0.00000
    4.09500      0.241    0.13646    0.00000    0.00000
    4.16500      0.246    0.13890    0.00000    0.00000
    4.24000      0.252    0.14143    0.00000    0.00000
    4.32000      0.257    0.14395    0.00000    0.00000
    4.39500      0.261    0.14644    0.00000    0.00000
    4.47000      0.266    0.14896    0.00000    0.00000
    4.54500      0.271    0.15145    0.00000    0.00000
    4.62000      0.274    0.15397    0.00000    0.00000
    4.70000      0.275    0.15662    0.00000    0.00000
    4.77000      0.277    0.15903    0.00000    0.00000
    4.84500      0.279    0.16159    0.00000    0.00000
    4.92500      0.281    0.16408    0.00000    0.00000
    4.99500      0.285    0.16648    0.00000    0.00000
    5.07500      0.290    0.16917    0.00000    0.00000
    5.14500      0.295    0.17157    0.00000    0.00000
    5.22500      0.300    0.17410    0.00000    0.00000
    5.30500      0.305    0.17679    0.00000    0.00000
    5.37000      0.309    0.17907    0.00000    0.00000
    5.45000      0.313    0.18167    0.00000    0.00000
    5.52500      0.317    0.18404    0.00000    0.00000
    5.60000      0.320    0.18664    0.00000    0.00000
    5.68000      0.322    0.18929    0.00000    0.00000
    5.75000      0.324    0.19161    0.00000    0.00000
    5.83000      0.326    0.19430    0.00000    0.00000
    5.90500      0.328    0.19679    0.00000    0.00000
    5.97500      0.331    0.19915    0.00000    0.00000
    6.05500      0.336    0.20180    0.00000    0.00000
    6.13000      0.341    0.20420    0.00000    0.00000
    6.20500      0.345    0.20677    0.00000    0.00000
    6.28500      0.349    0.20949    0.00000    0.00000
    6.35500      0.353    0.21182    0.00000    0.00000
    6.43000      0.357    0.21442    0.00000    0.00000
    6.50500      0.360    0.21675    0.00000    0.00000
    6.58000      0.363    0.21923    0.00000    0.00000
    6.66000      0.365    0.22192    0.00000    0.00000
    6.73000      0.366    0.22428    0.00000    0.00000
    6.81000      0.368    0.22697    0.00000    0.00000
    6.89000      0.370    0.22962    0.00000    0.00000
    6.96000      0.372    0.23198    0.00000    0.00000
    7.04000      0.376    0.23467    0.00000    0.00000
    7.11500      0.381    0.23715    0.00000    0.00000
    7.19000      0.385    0.23952    0.00000    0.00000
    7.27000      0.389    0.24229    0.00000    0.00000
    7.34500      0.393    0.24485    0.00000    0.00000
    7.42500      0.397    0.24746    0.00000    0.00000
    7.49500      0.401    0.24986    0.00000    0.00000
    7.58000      0.404    0.25255    0.00000    0.00000
    7.65000      0.405    0.25491    0.00000    0.00000
    7.72500      0.407    0.25744    0.00000    0.00000
    7.80500      0.408    0.26005    0.00000    0.00000
    7.87500      0.410    0.26245    0.00000    0.00000
    7.95500      0.411    0.26518    0.00000    0.00000
    8.03500      0.414    0.26787    0.00000    0.00000
    8.11000      0.418    0.27043    0.00000    0.00000
    8.19000      0.422    0.27296    0.00000    0.00000
    8.26500      0.426    0.27540    0.00000    0.00000
    8.33000      0.430    0.27764    0.00000    0.00000
    8.41000      0.434    0.28033    0.00000    0.00000
    8.48500      0.438    0.28290    0.00000    0.00000
    8.56500      0.441    0.28550    0.00000    0.00000
    8.64000      0.444    0.28799    0.00000    0.00000
    8.70500      0.445    0.29023    0.00000    0.00000
    8.78500      0.447    0.29284    0.00000    0.00000
    8.86500      0.448    0.29540    0.00000    0.00000
    8.94000      0.450    0.29801    0.00000    0.00000
    9.02000      0.451    0.30058    0.00000    0.00000
    9.08500      0.452    0.30282    0.00000    0.00000
    9.16500      0.454    0.30546    0.00000    0.00000
    9.24000      0.458    0.30799    0.00000    0.00000
    9.32000      0.462    0.31052    0.00000    0.00000
    9.40000      0.466    0.31320    0.00000    0.00000
