扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.5,189.2,6.19,1.0,0,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.5,189.2,6.19,6.8,1,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.5,189.2,6.19,19.0,2,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,189.2,6.19,34.8,3,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,189.2,6.19,50.8,4,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,189.2,6.19,65.8,5,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,189.1,6.19,75.8,6,190.0,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,188.9,6.19,79.4,7,190.0,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,188.7,6.19,79.6,8,190.0,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,188.3,6.19,79.6,9,190.0,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,187.9,6.20,79.4,10,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,187.4,6.20,79.8,11,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,186.9,6.20,79.8,12,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,186.4,6.19,79.8,13,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,186.0,6.19,79.8,14,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,185.6,6.19,79.8,15,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,185.2,6.19,79.6,16,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,184.9,6.19,79.8,17,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,184.5,6.19,79.6,18,190.0,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,184.2,6.19,79.6,19,190.0,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.9,183.8,6.20,79.6,20,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.9,183.4,6.20,79.6,21,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.8,183.0,6.20,79.4,22,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.8,182.5,6.20,79.8,23,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,182.0,6.20,79.6,24,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,181.6,6.19,79.8,25,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.5,181.2,6.19,79.8,26,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.4,180.8,6.19,79.8,27,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.3,180.4,6.19,79.6,28,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.3,179.8,6.19,79.8,29,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.4,179.3,6.19,79.6,30,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.7,178.9,6.19,79.8,31,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.9,178.6,6.19,79.8,32,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.1,178.2,6.19,79.8,33,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,177.7,6.19,79.8,34,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,177.3,6.19,79.8,35,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.3,177.0,6.20,79.6,36,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,176.8,6.20,79.8,37,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,176.6,6.20,79.6,38,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,176.4,6.20,79.8,39,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.4,176.3,6.19,80.0,40,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.4,176.2,6.19,80.0,41,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.3,176.0,6.19,79.8,42,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.3,176.0,6.19,80.0,43,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.3,175.9,6.19,79.6,44,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.3,176.0,6.19,79.6,45,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.3,176.0,6.19,79.6,46,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.3,176.0,6.20,79.6,47,190.0,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.07
1.3,176.0,6.19,79.6,48,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.07
1.3,176.0,6.20,79.8,49,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.07
1.3,176.0,6.20,79.6,50,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.07
1.3,176.0,6.20,79.6,51,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.07
1.3,176.0,6.19,79.8,52,189.9,190.1,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.07
1.3,176.0,6.20,79.8,53,189.9,190.2,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.08
1.3,176.1,6.19,79.8,54,189.9,190.2,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.08
1.3,176.1,6.19,79.8,55,189.9,190.2,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.08
1.3,176.1,6.19,79.8,56,189.9,190.3,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.08
1.3,176.2,6.19,79.8,57,189.9,190.4,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.08
1.3,176.3,6.19,79.8,58,189.8,190.5,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.09
1.3,176.3,6.19,79.6,59,189.8,190.5,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.09
1.3,176.3,6.20,79.8,60,189.8,190.5,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.09
1.3,176.4,6.20,79.8,61,189.8,190.5,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.09
1.3,176.5,6.20,79.6,62,189.8,190.5,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.09
1.4,176.5,6.19,79.6,63,189.8,190.5,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.09
1.3,176.6,6.19,79.8,64,189.8,190.5,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.10
1.3,176.7,6.19,79.8,65,189.8,190.5,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.10
1.3,176.7,6.19,79.6,66,189.8,190.3,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.10
1.3,176.7,6.19,79.8,67,189.8,190.2,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.10
1.3,176.8,6.20,79.8,68,189.8,190.2,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.10
1.3,176.8,6.20,79.8,69,189.8,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.10
1.3,176.8,6.20,79.8,70,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
1.2,176.9,6.20,80.0,71,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
1.0,176.9,6.20,80.0,72,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
0.9,177.0,6.20,79.8,73,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
0.7,177.0,6.19,79.8,74,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
0.5,177.0,6.20,79.8,75,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
0.4,177.1,6.20,79.6,76,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
0.2,177.2,6.20,79.6,77,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
0.2,177.3,6.20,79.8,78,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
