16.8,200
16.7,201
16.7,202
16.7,203
16.7,204
16.7,205
16.7,206
16.7,207
16.7,208
16.7,209
16.7,210
16.7,211
16.6,212
16.6,213
16.6,214
16.6,215
16.6,216
16.6,217
16.7,218
16.7,219
16.7,220
16.8,221
16.8,222
16.8,223
16.7,224
16.7,225
16.7,226
16.6,227
16.6,228
16.6,229
16.7,230
16.7,231
16.8,232
16.8,233
16.8,234
16.7,235
16.7,236
16.7,237
16.7,238
16.7,239
16.7,240
16.7,241
16.7,242
16.7,243
16.7,244
16.7,245
16.7,246
16.7,247
16.7,248
16.7,249
16.7,250
16.6,251
16.6,252
16.7,253
16.7,254
16.8,255
16.8,256
16.8,257
16.7,258
16.7,259
16.7,260
16.7,261
16.7,262
16.7,263
16.6,264
16.6,265
16.6,266
16.6,267
16.6,268
16.6,269
16.6,270
16.6,271
16.6,272
16.6,273
16.5,274
16.6,275
16.6,276
16.6,277
16.7,278
16.7,279
16.7,280
16.7,281
16.7,282
16.7,283
16.7,284
16.6,285
16.7,286
16.7,287
16.7,288
16.7,289
16.7,290
16.7,291
16.7,292
16.7,293
16.6,294
16.6,295
16.6,296
16.6,297
16.7,298
16.7,299
16.8,300
16.8,301
16.8,302
16.8,303
16.7,304
16.7,305
16.8,306
16.7,307
16.7,308
16.7,309
16.7,310
16.6,311
16.6,312
16.7,313
16.7,314
16.7,315
16.7,316
16.7,317
16.6,318
16.6,319
16.6,320
16.6,321
16.6,322
16.6,323
16.6,324
16.7,325
16.7,326
16.7,327
16.7,328
16.7,329
16.6,330
16.6,331
16.6,332
16.6,333
16.6,334
16.6,335
16.7,336
16.7,337
16.7,338
16.7,339
16.7,340
16.7,341
16.7,342
16.7,343
16.7,344
16.7,345
16.7,346
16.8,347
16.8,348
16.8,349
16.8,350
16.7,351
16.7,352
16.7,353
16.6,354
16.6,355
16.6,356
16.6,357
16.6,358
16.7,359
16.7,360
16.8,361
16.8,362
16.8,363
16.7,364
16.7,365
16.6,366
16.6,367
16.6,368
16.6,369
16.6,370
16.6,371
16.6,372
16.6,373
16.7,374
16.7,375
16.7,376
16.8,377
16.7,378
16.7,379
16.7,380
16.7,381
16.7,382
16.7,383
16.7,384
16.7,385
16.7,386
16.7,387
16.7,388
16.6,389
16.6,390
16.6,391
16.6,392
16.7,393
16.7,394
16.7,395
16.7,396
16.7,397
16.7,398
16.7,399
16.7,400
16.7,401
16.7,402
16.7,403
16.7,404
16.7,405
16.7,406
16.8,407
16.7,408
16.7,409
16.7,410
16.7,411
16.6,412
16.6,413
16.6,414
16.6,415
16.6,416
16.6,417
16.6,418
16.6,419
16.7,420
16.7,421
16.7,422
16.7,423
16.7,424
16.7,425
16.7,426
16.7,427
16.7,428
16.7,429
16.7,430
16.7,431
16.7,432
16.6,433
16.7,434
16.6,435
16.6,436
16.6,437
16.6,438
16.6,439
16.6,440
16.6,441
16.6,442
16.6,443
16.6,444
16.6,445
16.5,446
16.5,447
16.5,448
16.5,449
16.6,450
16.5,451
16.5,452
16.6,453
16.6,454
16.6,455
16.6,456
16.6,457
16.6,458
16.6,459
16.6,460
16.6,461
16.6,462
16.6,463
16.7,464
16.6,465
16.6,466
16.7,467
16.6,468
16.6,469
16.6,470
16.6,471
16.6,472
16.6,473
16.6,474
16.6,475
16.6,476
16.6,477
16.6,478
16.5,479
16.5,480
16.6,481
16.5,482
16.6,483
16.5,484
16.5,485
16.5,486
16.5,487
16.6,488
16.6,489
16.6,490
16.6,491
16.6,492
16.5,493
16.6,494
16.6,495
16.5,496
16.6,497
16.6,498
16.6,499
16.6,500
16.7,501
16.6,502
16.6,503
16.6,504
16.6,505
16.5,506
16.6,507
16.7,508
16.6,509
16.6,510
16.7,511
16.6,512
16.7,513
16.7,514
16.6,515
16.6,516
16.6,517
16.6,518
16.6,519
16.6,520
16.6,521
16.5,522
16.5,523
16.6,524
16.5,525
16.5,526
16.6,527
16.6,528
16.5,529
16.5,530
16.6,531
16.6,532
16.6,533
16.7,534
16.7,535
16.6,536
16.6,537
16.6,538
16.5,539
16.5,540
16.5,541
16.4,542
16.5,543
16.5,544
16.5,545
16.5,546
16.5,547
16.5,548
16.5,549
16.5,550
16.5,551
16.5,552
16.4,553
16.5,554
16.5,555
16.5,556
16.5,557
16.5,558
16.4,559
16.4,560
16.4,561
16.4,562
16.4,563
16.5,564
16.5,565
16.4,566
16.5,567
16.5,568
16.5,569
16.6,570
16.6,571
16.5,572
16.5,573
16.5,574
16.5,575
16.5,576
16.5,577
16.5,578
16.4,579
16.4,580
16.4,581
16.5,582
16.4,583
16.5,584
16.5,585
16.5,586
16.5,587
16.6,588
16.6,589
16.6,590
16.5,591
16.5,592
16.4,593
16.4,594
16.4,595
16.4,596
16.4,597
16.4,598
16.4,599
