扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.6,190.0,6.19,0.2,0,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,190.0,6.19,4.6,1,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,190.0,6.19,14.0,2,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,190.0,6.19,24.0,3,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,190.0,6.19,33.8,4,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,190.0,6.19,43.6,5,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,190.0,6.19,49.2,6,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,190.0,6.19,49.8,7,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,190.0,6.19,49.8,8,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.1,189.8,6.19,49.8,9,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,189.3,6.19,49.6,10,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,188.6,6.19,49.6,11,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,187.8,6.19,49.6,12,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.6,187.0,6.19,49.6,13,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,186.2,6.19,49.8,14,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.4,185.5,6.19,49.8,15,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.3,184.9,6.19,49.8,16,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.3,184.3,6.19,49.8,17,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.2,183.6,6.19,49.6,18,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.1,183.1,6.19,49.6,19,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.2,182.5,6.19,49.8,20,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.3,181.9,6.19,49.8,21,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.3,181.2,6.19,49.8,22,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,180.3,6.19,50.0,23,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.6,179.6,6.19,50.0,24,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,178.9,6.19,50.0,25,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,178.3,6.19,49.8,26,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,177.9,6.19,49.8,27,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,177.5,6.19,49.8,28,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,177.2,6.19,49.6,29,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,177.0,6.19,49.6,30,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,176.9,6.19,49.8,31,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,176.9,6.19,49.8,32,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,176.9,6.19,49.8,33,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,176.9,6.19,50.0,34,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,176.8,6.19,50.0,35,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,176.8,6.19,49.8,36,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,176.9,6.19,49.8,37,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,176.9,6.19,49.8,38,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,176.9,6.19,49.8,39,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,177.0,6.19,49.8,40,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,177.1,6.19,49.8,41,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,177.2,6.19,49.8,42,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,177.2,6.19,49.8,43,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,177.2,6.19,49.8,44,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,177.2,6.19,49.8,45,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,177.2,6.19,50.0,46,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,177.2,6.19,49.8,47,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,177.1,6.19,49.8,48,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,177.1,6.19,49.8,49,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.9,177.1,6.19,49.8,50,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.8,177.0,6.19,49.8,51,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,176.8,6.19,49.8,52,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.7,176.7,6.19,49.8,53,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.5,176.6,6.19,49.8,54,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.7,176.5,6.19,49.8,55,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.7,176.4,6.19,49.6,56,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.6,176.4,6.19,49.8,57,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.5,176.3,6.19,49.8,58,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.5,176.2,6.19,49.8,59,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.5,176.1,6.19,49.6,60,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
