扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.7,195.8,6.19,0.2,0,200.0,199.9,199.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.6,195.9,6.19,4.2,1,200.0,200.0,199.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.6,195.9,6.19,14.2,2,200.0,200.0,199.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,196.0,6.19,25.2,3,200.0,200.0,199.6,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,195.7,6.19,36.2,4,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,195.2,6.19,47.0,5,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,194.3,6.19,54.0,6,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.1,193.2,6.19,54.8,7,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.01
2.1,192.2,6.19,54.6,8,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.01
5.1,191.2,6.19,54.4,9,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.01
18.3,189.9,6.19,54.4,10,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.03
29.1,188.8,6.19,54.4,11,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.05
37.8,187.4,6.19,54.6,12,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.09
50.4,185.9,6.19,54.8,13,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.14
60.0,183.9,6.19,55.0,14,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.19
57.6,182.1,6.19,55.0,15,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.24
56.7,180.7,6.19,55.0,16,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.29
57.9,179.4,6.19,55.0,17,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.35
53.9,178.5,6.19,55.0,18,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.40
48.8,177.9,6.19,55.0,19,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.44
45.2,177.5,6.19,55.0,20,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.48
42.7,177.3,6.19,55.0,21,200.0,199.9,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.52
39.9,177.3,6.19,55.0,22,200.0,199.9,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.56
37.2,177.3,6.19,55.0,23,200.0,199.9,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.59
35.8,177.5,6.19,55.0,24,200.0,199.9,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.63
34.2,177.6,6.19,55.0,25,200.0,199.9,199.3,500.0,500.0,0.0,0.0,0.0,0.3,0.66
32.0,177.8,6.19,55.0,26,200.0,199.8,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.69
29.4,178.0,6.19,55.0,27,200.0,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.71
26.7,178.2,6.19,55.0,28,200.0,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.74
24.4,178.5,6.19,55.0,29,200.0,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.76
23.1,178.8,6.19,54.8,30,200.0,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.78
21.7,179.1,6.19,54.8,31,200.0,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.80
21.1,179.4,6.19,54.6,32,199.9,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.82
20.5,179.6,6.19,54.6,33,199.8,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.84
20.1,179.8,6.19,54.4,34,199.8,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.86
19.2,180.0,6.19,54.6,35,199.8,199.6,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.88
18.3,180.2,6.19,54.4,36,199.8,199.5,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.89
17.5,180.5,6.19,54.6,37,199.7,199.5,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.91
16.8,180.7,6.19,54.4,38,199.6,199.5,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.92
16.0,181.0,6.19,54.6,39,199.6,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,0.94
15.1,181.2,6.19,54.6,40,199.6,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,0.95
14.6,181.4,6.19,54.8,41,199.6,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,0.96
13.8,181.7,6.19,54.8,42,199.6,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,0.98
13.0,182.0,6.19,55.0,43,199.5,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,0.99
12.3,182.3,6.19,55.0,44,199.5,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,1.00
11.8,182.6,6.19,54.8,45,199.5,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,1.01
11.2,182.9,6.19,54.8,46,199.5,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,1.02
10.7,183.2,6.19,54.6,47,199.5,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,1.03
10.2,183.4,6.19,54.6,48,199.5,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,1.04
9.8,183.6,6.19,54.6,49,199.5,199.5,199.1,500.0,500.0,0.0,0.0,0.0,0.3,1.05
9.5,183.8,6.19,54.8,50,199.5,199.6,199.1,500.0,500.0,0.0,0.0,0.0,0.3,1.06
9.2,184.0,6.19,54.8,51,199.5,199.7,199.2,500.0,500.0,0.0,0.0,0.0,0.3,1.07
9.0,184.4,6.19,54.8,52,199.5,199.7,199.2,500.0,500.0,0.0,0.0,0.0,0.3,1.07
8.8,184.6,6.19,54.8,53,199.5,199.7,199.2,500.0,500.0,0.0,0.0,0.0,0.3,1.08
8.6,184.9,6.19,54.8,54,199.5,199.7,199.2,500.0,500.0,0.0,0.0,0.0,0.3,1.09
8.3,185.1,6.19,54.8,55,199.5,199.7,199.2,500.0,500.0,0.0,0.0,0.0,0.3,1.10
8.1,185.4,6.19,54.8,56,199.5,199.8,199.2,500.0,500.0,0.0,0.0,0.0,0.3,1.11
7.8,185.6,6.19,55.0,57,199.5,199.9,199.3,500.0,500.0,0.0,0.0,0.0,0.3,1.11
