扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.5,197.6,6.19,0.2,0,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,197.6,6.19,4.4,1,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,197.6,6.19,11.0,2,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,197.6,6.19,19.0,3,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,197.7,6.19,27.0,4,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,197.7,6.19,34.8,5,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,197.7,6.19,38.6,6,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,197.8,6.19,40.0,7,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,197.7,6.19,40.0,8,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,197.2,6.19,39.8,9,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,196.7,6.19,40.0,10,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,196.0,6.19,40.0,11,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.2,195.3,6.18,39.8,12,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
3.7,194.4,6.18,39.6,13,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
9.2,193.4,6.18,39.8,14,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
16.7,192.1,6.18,39.6,15,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
28.2,190.5,6.18,39.4,16,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
38.9,188.5,6.19,39.6,17,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.07
48.7,186.3,6.19,39.8,18,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.10
55.2,184.0,6.19,39.8,19,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.14
59.8,181.8,6.19,39.8,20,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.18
58.5,180.2,6.19,39.8,21,200.2,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.22
58.5,178.6,6.19,39.8,22,200.1,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.26
54.4,177.6,6.19,39.8,23,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.29
50.8,176.8,6.19,39.8,24,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.33
47.2,176.4,6.19,39.8,25,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.36
43.7,176.1,6.19,40.0,26,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.39
40.2,175.9,6.19,39.8,27,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.42
39.0,175.8,6.19,39.8,28,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.44
35.7,175.8,6.19,39.8,29,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.47
33.3,175.9,6.19,39.8,30,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.49
