扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.7,191.8,6.19,1.6,0,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.6,192.0,6.19,9.0,1,200.0,200.0,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,192.1,6.19,22.8,2,200.0,200.0,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,192.2,6.19,38.8,3,200.0,200.0,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,192.3,6.19,54.6,4,200.0,200.0,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,192.4,6.19,68.8,5,200.0,200.0,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,192.5,6.19,77.4,6,200.0,200.0,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,192.6,6.19,79.6,7,200.0,200.0,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,192.6,6.19,79.4,8,200.0,200.0,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,192.7,6.19,79.6,9,200.0,200.0,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,192.8,6.19,79.8,10,200.0,199.9,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,192.9,6.19,79.6,11,200.0,199.9,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.5,192.9,6.19,79.6,12,200.0,199.9,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.5,192.6,6.19,79.8,13,200.0,199.9,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.5,191.9,6.19,79.8,14,200.0,199.8,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,191.0,6.19,79.6,15,200.0,199.7,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
3.7,190.2,6.19,79.6,16,200.0,199.7,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.03
11.8,189.0,6.19,79.6,17,200.0,199.7,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.04
23.5,187.2,6.19,79.4,18,200.0,199.7,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.08
38.5,184.9,6.19,79.4,19,200.0,199.6,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.13
50.3,182.0,6.19,79.4,20,200.0,199.5,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.19
57.9,179.4,6.19,79.6,21,200.0,199.5,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.27
59.6,177.2,6.19,79.6,22,200.0,199.5,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.35
57.3,175.8,6.19,79.6,23,200.0,199.5,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.43
51.8,175.1,6.19,79.6,24,200.0,199.4,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.49
48.7,174.7,6.19,79.8,25,200.0,199.4,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.56
46.8,174.6,6.19,79.8,26,200.0,199.4,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.62
45.1,174.6,6.19,79.8,27,200.0,199.4,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.68
42.7,174.8,6.19,79.8,28,200.0,199.3,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.74
39.6,175.0,6.19,79.8,29,200.0,199.3,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.79
38.1,175.3,6.19,79.8,30,200.0,199.3,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.84
35.8,175.6,6.19,79.6,31,200.0,199.3,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.89
