扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.9,184.1,6.23,0.0,0,186.5,188.2,187.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.9,184.1,6.23,2.4,1,186.5,188.2,187.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.8,184.1,6.23,10.6,2,186.6,188.2,187.9,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.7,184.1,6.23,20.4,3,186.6,188.2,187.7,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,184.1,6.23,30.4,4,186.6,188.3,187.4,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,184.1,6.23,40.6,5,186.6,188.5,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,184.0,6.23,48.2,6,186.7,188.7,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,183.6,6.23,49.8,7,186.7,188.9,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,182.9,6.23,50.0,8,186.7,189.1,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.1,182.2,6.23,50.0,9,186.7,189.2,187.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.1,181.6,6.23,49.6,10,186.7,189.3,187.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.0,181.1,6.23,49.6,11,186.8,189.5,187.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,180.5,6.23,49.8,12,186.8,189.8,187.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,180.0,6.23,49.6,13,186.8,189.9,186.8,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,179.5,6.23,49.6,14,186.8,190.0,186.7,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,179.2,6.23,49.8,15,186.8,190.0,186.7,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,178.8,6.23,49.8,16,186.8,190.0,186.7,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,178.6,6.23,49.8,17,186.8,190.0,186.6,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,178.4,6.23,50.0,18,186.8,190.0,186.6,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,178.2,6.23,50.0,19,186.9,190.0,186.5,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,178.0,6.23,49.8,20,186.9,190.0,186.5,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,177.7,6.23,49.8,21,186.9,190.0,186.4,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,177.3,6.23,49.8,22,186.9,190.0,186.2,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,176.8,6.23,49.8,23,186.9,190.0,186.2,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,176.2,6.23,49.8,24,186.9,190.0,186.2,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,175.6,6.23,50.0,25,186.9,190.1,186.2,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,175.1,6.23,49.8,26,186.9,190.1,186.2,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,174.6,6.23,49.8,27,186.8,190.1,186.2,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,174.2,6.23,49.8,28,186.8,190.0,186.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,173.8,6.23,49.8,29,186.8,190.0,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,173.5,6.23,49.8,30,186.8,190.0,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,173.4,6.23,50.0,31,186.8,190.0,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,173.2,6.23,50.0,32,186.8,190.0,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,173.1,6.23,50.0,33,186.8,190.0,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,172.9,6.23,50.0,34,186.8,189.9,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.2,172.8,6.23,49.8,35,186.8,189.8,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,172.6,6.23,49.8,36,186.8,189.6,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,172.4,6.23,49.8,37,186.8,189.3,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,172.3,6.23,49.8,38,186.8,189.2,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,172.2,6.23,49.8,39,186.8,189.1,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,172.1,6.23,50.0,40,186.8,189.1,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,172.1,6.23,50.2,41,186.8,189.1,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.2,172.1,6.23,50.2,42,186.8,189.1,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.2,172.2,6.23,50.2,43,186.8,189.0,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.2,172.2,6.23,50.0,44,186.8,188.9,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.3,172.2,6.23,50.0,45,186.8,188.9,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,172.2,6.23,49.8,46,186.8,188.9,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,172.2,6.23,49.6,47,186.8,189.0,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.1,172.1,6.23,49.6,48,186.8,189.0,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,172.1,6.23,49.8,49,186.8,189.2,185.9,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,172.1,6.23,49.8,50,186.9,189.3,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,172.1,6.23,49.8,51,186.9,189.4,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,172.1,6.23,50.0,52,186.9,189.5,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,172.1,6.23,50.0,53,186.9,189.7,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,172.1,6.23,50.0,54,186.9,190.0,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,172.2,6.23,49.8,55,186.9,190.0,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,172.2,6.23,49.8,56,187.0,190.0,186.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,172.2,6.23,49.6,57,187.0,190.0,186.1,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,172.2,6.23,49.6,58,187.0,190.0,186.1,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,172.2,6.23,49.6,59,187.1,190.1,186.1,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,172.2,6.23,49.8,60,187.2,190.3,186.2,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,172.2,6.23,49.8,61,187.2,190.5,186.3,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,172.2,6.23,50.0,62,187.2,190.6,186.3,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,172.2,6.23,50.0,63,187.2,190.7,186.3,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,172.2,6.23,50.0,64,187.3,190.9,186.3,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.3,172.2,6.23,49.8,65,187.4,191.0,186.3,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.3,172.1,6.23,49.8,66,187.4,191.0,186.4,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.2,172.1,6.23,49.8,67,187.4,191.0,186.5,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.0,172.1,6.23,49.8,68,187.4,191.0,186.5,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.8,172.0,6.23,49.8,69,187.5,191.1,186.5,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.6,172.0,6.23,50.0,70,187.6,191.1,186.5,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.5,172.0,6.23,49.8,71,187.6,191.1,186.5,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.5,171.9,6.23,49.8,72,187.6,190.9,186.5,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.4,171.8,6.23,49.8,73,187.6,190.7,186.6,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.4,171.7,6.23,49.8,74,187.6,190.6,186.7,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.3,171.6,6.23,49.8,75,187.7,190.4,186.7,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.3,171.5,6.23,49.8,76,187.9,190.1,186.7,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.5,171.5,6.23,49.8,77,187.9,190.0,186.7,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.8,171.6,6.23,49.8,78,187.9,190.0,186.7,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.1,171.6,6.23,49.6,79,187.9,190.0,186.8,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.5,171.5,6.23,49.6,80,187.9,190.0,186.8,500.0,500.0,0.0,0.0,0.0,0.3,0.07
1.7,171.5,6.23,49.8,81,188.0,190.0,186.8,500.0,500.0,0.0,0.0,0.0,0.3,0.07
2.5,171.5,6.23,49.8,82,188.1,190.0,186.8,500.0,500.0,0.0,0.0,0.0,0.3,0.07
4.6,171.5,6.23,49.8,83,188.2,190.0,186.8,500.0,500.0,0.0,0.0,0.0,0.3,0.07
7.5,171.4,6.23,49.8,84,188.2,190.0,186.9,500.0,500.0,0.0,0.0,0.0,0.3,0.08
13.1,170.7,6.23,49.8,85,188.2,189.8,186.9,500.0,500.0,0.0,0.0,0.0,0.3,0.09
20.4,169.7,6.23,49.8,86,188.2,189.8,186.9,500.0,500.0,0.0,0.0,0.0,0.3,0.11
26.1,168.1,6.23,49.8,87,188.3,189.8,186.9,500.0,500.0,0.0,0.0,0.0,0.3,0.13
29.2,166.6,6.23,49.8,88,188.5,189.8,187.0,500.0,500.0,0.0,0.0,0.0,0.3,0.15
32.0,165.2,6.23,50.0,89,188.6,189.7,187.1,500.0,500.0,0.0,0.0,0.0,0.3,0.18
31.5,164.4,6.23,49.8,90,188.6,189.7,187.2,500.0,500.0,0.0,0.0,0.0,0.3,0.21
28.9,163.9,6.23,49.8,91,188.6,189.7,187.2,500.0,500.0,0.0,0.0,0.0,0.3,0.23
26.2,163.7,6.23,49.8,92,188.6,189.7,187.2,500.0,500.0,0.0,0.0,0.0,0.3,0.25
24.8,163.7,6.23,49.8,93,188.7,189.7,187.2,500.0,500.0,0.0,0.0,0.0,0.3,0.27
22.9,163.9,6.23,49.8,94,188.8,189.9,187.2,500.0,500.0,0.0,0.0,0.0,0.3,0.29
21.1,164.2,6.23,50.0,95,188.8,190.0,187.2,500.0,500.0,0.0,0.0,0.0,0.3,0.31
20.2,164.6,6.23,50.0,96,188.9,190.0,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.33
19.5,165.0,6.23,49.8,97,189.0,190.0,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.34
18.3,165.5,6.23,49.8,98,189.0,190.0,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.36
16.9,165.8,6.23,49.8,99,189.0,190.0,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.37
15.7,166.2,6.23,49.8,100,189.0,190.1,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.38
14.0,166.6,6.23,49.8,101,189.0,190.3,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.40
12.9,167.0,6.23,50.0,102,189.0,190.5,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.41
11.9,167.5,6.23,49.8,103,189.1,190.6,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.42
11.3,167.9,6.23,49.8,104,189.2,190.9,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.43
11.2,168.4,6.23,49.8,105,189.2,191.1,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.43
11.0,168.8,6.23,49.8,106,189.2,191.2,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.44
10.8,169.1,6.23,49.8,107,189.2,191.2,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.45
10.6,169.5,6.23,50.0,108,189.2,191.4,187.3,500.0,500.0,0.0,0.0,0.0,0.3,0.46
