扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.1,192.6,6.20,0.2,0,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
3.2,192.6,6.20,4.6,1,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
5.3,192.5,6.20,10.4,2,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
7.4,192.6,6.20,16.4,3,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
9.6,192.6,6.20,22.2,4,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
12.1,192.7,6.20,28.0,5,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
12.2,192.7,6.19,29.6,6,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
12.3,192.8,6.19,29.8,7,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
12.3,192.8,6.19,29.6,8,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
12.4,192.9,6.19,29.6,9,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
12.4,193.0,6.20,29.6,10,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
12.4,193.1,6.20,29.6,11,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
12.5,193.2,6.20,29.6,12,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.06
12.5,193.2,6.20,29.6,13,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.06
12.5,193.3,6.20,29.6,14,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.07
12.6,193.4,6.20,29.6,15,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.07
12.7,193.4,6.20,29.6,16,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.08
12.7,193.5,6.20,29.6,17,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.09
12.8,193.5,6.20,29.6,18,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.09
12.9,193.6,6.20,29.8,19,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.10
12.9,193.7,6.19,29.8,20,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
13.1,193.7,6.19,29.8,21,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
13.1,193.7,6.19,29.6,22,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.12
13.2,193.8,6.19,29.8,23,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.12
13.1,193.9,6.19,29.8,24,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.13
13.3,193.9,6.19,29.8,25,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.14
13.2,193.9,6.20,29.8,26,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.14
13.3,194.0,6.20,30.0,27,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.15
13.2,194.1,6.20,29.8,28,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.16
13.3,194.1,6.20,29.8,29,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.16
13.3,194.2,6.20,29.8,30,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.17
13.4,194.2,6.20,29.8,31,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.18
13.3,194.2,6.20,29.6,32,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.18
13.5,194.3,6.19,29.8,33,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.19
13.4,194.4,6.19,29.8,34,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.20
13.5,194.4,6.19,29.8,35,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.20
13.4,194.4,6.19,29.6,36,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.21
13.5,194.5,6.19,29.8,37,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.22
13.5,194.5,6.19,29.8,38,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.22
13.6,194.5,6.19,29.6,39,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.23
13.6,194.6,6.19,29.6,40,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.24
13.7,194.6,6.19,29.8,41,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.24
13.7,194.6,6.20,29.8,42,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.25
13.7,194.7,6.20,29.8,43,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.26
13.6,194.7,6.20,29.8,44,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.26
13.6,194.8,6.20,29.8,45,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.27
13.5,194.8,6.20,29.8,46,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.28
13.5,194.8,6.19,29.8,47,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.28
13.6,194.9,6.19,29.8,48,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.29
13.6,194.9,6.20,29.8,49,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.30
13.7,194.9,6.20,29.8,50,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.31
13.6,194.9,6.20,29.8,51,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.31
13.7,194.9,6.20,29.8,52,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.32
13.6,195.0,6.20,29.6,53,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.33
13.7,195.0,6.20,29.8,54,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.33
13.7,195.0,6.20,29.8,55,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.34
13.7,195.0,6.20,29.8,56,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.35
13.7,195.1,6.20,29.6,57,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.35
13.7,195.1,6.19,29.6,58,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.36
13.6,195.1,6.19,29.6,59,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.37
13.7,195.2,6.19,29.6,60,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.37
13.7,195.2,6.19,29.6,61,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.38
13.7,195.2,6.19,29.6,62,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.39
13.7,195.2,6.20,29.8,63,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.39
13.7,195.2,6.20,29.8,64,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.40
13.7,195.2,6.20,29.8,65,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.41
13.7,195.3,6.20,29.8,66,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.41
13.6,195.3,6.20,30.0,67,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.42
13.6,195.3,6.20,30.0,68,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.43
13.5,195.3,6.20,29.8,69,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.43
13.5,195.4,6.20,29.8,70,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.44
13.5,195.4,6.20,29.8,71,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.45
13.5,195.4,6.19,29.8,72,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.45
13.5,195.4,6.19,29.8,73,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.46
13.5,195.5,6.19,30.0,74,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.47
13.5,195.5,6.19,29.8,75,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.47
13.5,195.5,6.19,29.8,76,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.48
13.5,195.5,6.19,29.8,77,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.49
13.4,195.5,6.19,29.8,78,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.49
13.4,195.6,6.19,29.6,79,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.50
13.4,195.6,6.20,29.8,80,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.51
13.4,195.6,6.20,29.8,81,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.51
13.3,195.6,6.20,29.8,82,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.52
13.4,195.6,6.20,29.6,83,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.53
13.4,195.7,6.20,29.8,84,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.53
13.4,195.7,6.20,29.8,85,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.54
13.5,195.7,6.19,29.8,86,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.55
13.5,195.7,6.19,29.6,87,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.55
13.4,195.7,6.19,29.8,88,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.56
13.4,195.8,6.20,29.8,89,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.57
13.4,195.8,6.19,29.8,90,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.57
13.4,195.8,6.19,29.6,91,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.58
13.3,195.8,6.20,29.8,92,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.59
13.4,195.8,6.19,29.8,93,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.59
13.3,195.8,6.19,29.8,94,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.60
13.4,195.8,6.19,29.6,95,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.61
13.3,195.8,6.19,29.8,96,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.61
13.4,195.9,6.19,29.8,97,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.62
13.3,195.9,6.19,29.8,98,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.63
13.3,195.9,6.19,29.8,99,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.63
13.2,195.9,6.20,30.0,100,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.64
13.3,195.9,6.20,29.8,101,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.65
13.2,195.9,6.20,29.8,102,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.65
13.3,195.9,6.20,29.8,103,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.66
13.2,196.0,6.20,29.8,104,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.67
13.3,196.0,6.20,29.6,105,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.67
13.2,196.0,6.20,29.8,106,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.68
13.3,196.0,6.20,29.8,107,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.69
13.2,196.0,6.19,29.8,108,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.69
13.2,196.0,6.19,29.6,109,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.70
13.1,196.0,6.19,29.8,110,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.71
13.1,196.0,6.19,29.8,111,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.71
13.0,196.0,6.20,29.8,112,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.72
13.1,196.1,6.20,29.6,113,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.73
13.0,196.1,6.20,29.8,114,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.73
13.0,196.1,6.20,29.8,115,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.74
13.0,196.1,6.20,29.8,116,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.74
13.1,196.2,6.20,29.8,117,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.75
13.1,196.2,6.20,30.0,118,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.76
13.1,196.2,6.20,30.0,119,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.76
13.2,196.2,6.20,30.0,120,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.77
13.1,196.2,6.20,29.8,121,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.78
13.1,196.2,6.20,29.8,122,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.78
13.0,196.3,6.20,29.8,123,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.79
13.0,196.3,6.20,29.8,124,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.80
13.0,196.3,6.20,29.8,125,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.80
13.1,196.3,6.20,30.0,126,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.81
13.1,196.3,6.19,29.8,127,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.82
13.1,196.3,6.20,29.8,128,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.82
13.1,196.3,6.19,29.8,129,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.83
13.1,196.3,6.19,29.8,130,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.84
13.0,196.3,6.19,29.6,131,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.84
13.0,196.3,6.19,29.8,132,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.85
13.0,196.4,6.19,29.8,133,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.86
13.0,196.4,6.20,29.8,134,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.86
13.1,196.4,6.20,29.6,135,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.87
13.1,196.4,6.20,29.8,136,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.87
13.1,196.4,6.20,29.8,137,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.88
13.1,196.4,6.20,29.8,138,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.89
13.0,196.4,6.20,29.6,139,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.89
13.0,196.4,6.20,29.8,140,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.90
13.0,196.4,6.20,29.8,141,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.91
13.1,196.4,6.20,29.8,142,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.91
13.0,196.5,6.20,29.6,143,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.92
13.0,196.5,6.20,29.8,144,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.93
13.0,196.5,6.20,29.8,145,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.93
13.0,196.5,6.20,29.8,146,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.94
13.0,196.5,6.19,29.6,147,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.95
13.1,196.5,6.19,30.0,148,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.95
13.1,196.5,6.19,29.8,149,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.96
13.0,196.5,6.20,29.8,150,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.97
13.0,196.5,6.20,29.8,151,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.97
12.9,196.5,6.20,30.0,152,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.98
12.9,196.5,6.20,29.6,153,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.98
12.9,196.5,6.20,29.8,154,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.99
12.9,196.5,6.20,29.8,155,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.00
12.8,196.6,6.20,29.8,156,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.00
12.8,196.6,6.20,29.6,157,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.01
12.8,196.6,6.20,29.8,158,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.02
12.9,196.6,6.20,29.8,159,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.02
12.9,196.6,6.20,29.8,160,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.03
13.0,196.6,6.20,29.6,161,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.04
12.9,196.6,6.20,29.8,162,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.04
13.0,196.6,6.20,29.8,163,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.05
12.9,196.6,6.20,29.8,164,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.05
12.9,196.6,6.20,29.6,165,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.06
12.8,196.6,6.20,29.8,166,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.07
12.8,196.6,6.20,29.8,167,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.07
12.8,196.6,6.19,29.8,168,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.08
12.8,196.6,6.19,29.6,169,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.09
12.9,196.6,6.19,29.6,170,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.09
12.9,196.6,6.19,29.6,171,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.10
12.9,196.6,6.19,29.6,172,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.11
12.9,196.6,6.19,29.6,173,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.11
12.8,196.7,6.19,29.8,174,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.12
12.8,196.7,6.20,29.8,175,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.12
12.8,196.8,6.20,29.8,176,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.13
12.8,196.8,6.20,29.8,177,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.14
12.8,196.8,6.20,29.8,178,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.14
12.8,196.8,6.20,29.6,179,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.15
12.9,196.8,6.20,29.8,180,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.16
12.8,196.8,6.20,29.8,181,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.16
12.9,196.8,6.20,29.8,182,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.17
12.9,196.8,6.20,29.6,183,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.18
12.9,196.8,6.20,29.8,184,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,1.18
