扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.6,183.8,6.19,0.8,0,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,183.8,6.19,6.4,1,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,183.9,6.19,14.2,2,190.0,189.7,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.1,183.7,6.19,22.4,3,190.0,189.7,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
0.7,183.5,6.19,30.4,4,190.0,189.7,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
0.5,183.1,6.19,37.6,5,190.0,189.7,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
0.4,182.4,6.19,40.0,6,190.0,189.7,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
0.3,181.6,6.19,40.2,7,190.0,189.7,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
2.1,180.6,6.19,39.8,8,190.0,189.7,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
5.7,179.7,6.19,39.8,9,190.0,189.7,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
10.8,178.6,6.19,39.8,10,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
19.9,176.9,6.19,39.8,11,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.03
30.8,174.3,6.19,39.8,12,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.05
42.9,171.3,6.19,40.0,13,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.08
53.3,167.8,6.19,40.0,14,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.11
60.5,164.8,6.19,40.0,15,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.15
64.7,162.2,6.19,39.8,16,190.0,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.20
63.5,160.3,6.19,39.8,17,190.0,189.8,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.24
58.3,159.1,6.19,39.8,18,190.0,189.8,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.28
53.9,158.1,6.20,39.8,19,190.0,189.8,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.31
48.8,157.5,6.19,39.8,20,190.0,189.8,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.34
42.7,157.1,6.20,39.8,21,190.0,189.9,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.37
40.9,157.0,6.20,39.8,22,190.0,189.9,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.40
38.1,156.8,6.20,39.8,23,190.0,189.9,189.2,500.0,500.0,0.0,0.0,0.0,0.3,0.42
36.1,156.7,6.20,39.8,24,190.0,189.9,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.45
34.5,156.6,6.20,39.8,25,190.0,189.9,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.47
34.3,156.6,6.20,40.0,26,190.0,189.9,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.49
32.0,156.8,6.20,40.0,27,189.8,189.9,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.52
32.5,156.9,6.20,40.0,28,189.7,189.8,189.1,500.0,500.0,0.0,0.0,0.0,0.3,0.54
30.1,157.1,6.20,39.8,29,189.7,189.8,189.0,500.0,500.0,0.0,0.0,0.0,0.3,0.56
30.5,157.3,6.20,39.8,30,189.7,189.8,189.0,500.0,500.0,0.0,0.0,0.0,0.3,0.58
28.8,157.4,6.20,39.8,31,189.7,189.8,189.0,500.0,500.0,0.0,0.0,0.0,0.3,0.60
28.7,157.5,6.20,39.8,32,189.7,189.8,189.0,500.0,500.0,0.0,0.0,0.0,0.3,0.62
27.2,157.5,6.20,39.8,33,189.6,189.8,189.0,500.0,500.0,0.0,0.0,0.0,0.3,0.63
27.0,157.6,6.20,40.2,34,189.4,189.8,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.65
26.0,157.7,6.20,40.0,35,189.4,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.67
25.6,157.9,6.20,40.0,36,189.4,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.69
24.9,158.2,6.20,40.0,37,189.4,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.70
24.8,158.6,6.20,40.0,38,189.2,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.72
24.7,158.9,6.20,39.8,39,189.2,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.74
24.2,159.1,6.20,40.0,40,189.2,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.75
23.7,159.3,6.20,39.8,41,189.2,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.77
22.9,159.8,6.20,39.8,42,189.1,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.78
22.2,160.4,6.20,39.8,43,189.1,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.80
21.3,161.1,6.20,39.8,44,189.1,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.81
20.6,161.9,6.20,39.8,45,189.1,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.83
20.1,162.5,6.20,40.0,46,189.1,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.84
19.6,163.1,6.20,40.0,47,189.1,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.85
19.0,163.6,6.19,39.8,48,189.1,189.6,188.8,500.0,500.0,0.0,0.0,0.0,0.3,0.86
18.6,164.1,6.19,39.8,49,189.1,189.6,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.88
18.2,164.6,6.19,39.8,50,189.1,189.6,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.89
17.8,165.1,6.19,39.8,51,189.1,189.6,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.90
17.5,165.5,6.19,39.8,52,189.1,189.6,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.91
17.3,166.0,6.20,40.0,53,189.1,189.6,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.92
17.1,166.4,6.20,39.8,54,189.1,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.94
16.9,166.9,6.20,40.0,55,189.2,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.95
16.8,167.3,6.20,39.8,56,189.2,189.7,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.96
16.7,167.8,6.19,39.8,57,189.2,189.8,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.97
16.6,168.3,6.19,39.8,58,189.2,189.9,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.98
16.5,168.8,6.19,40.0,59,189.3,189.9,188.9,500.0,500.0,0.0,0.0,0.0,0.3,0.99
16.3,169.2,6.19,39.8,60,189.4,189.9,188.9,500.0,500.0,0.0,0.0,0.0,0.3,1.00
16.2,169.6,6.20,40.0,61,189.4,189.9,189.0,500.0,500.0,0.0,0.0,0.0,0.3,1.01
16.0,169.9,6.20,40.0,62,189.4,189.9,189.0,500.0,500.0,0.0,0.0,0.0,0.3,1.02
15.9,170.2,6.20,40.0,63,189.4,190.0,189.0,500.0,500.0,0.0,0.0,0.0,0.3,1.03
16.0,170.5,6.20,40.0,64,189.4,190.0,189.0,500.0,500.0,0.0,0.0,0.0,0.3,1.04
15.8,170.8,6.19,40.0,65,189.5,190.0,189.0,500.0,500.0,0.0,0.0,0.0,0.3,1.06
15.7,171.3,6.19,40.0,66,189.6,190.0,189.1,500.0,500.0,0.0,0.0,0.0,0.3,1.07
15.7,171.6,6.19,40.0,67,189.6,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,1.08
15.7,172.0,6.19,40.0,68,189.6,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,1.09
15.6,172.4,6.19,39.8,69,189.6,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,1.10
15.7,172.8,6.19,39.8,70,189.7,190.0,189.2,500.0,500.0,0.0,0.0,0.0,0.3,1.11
