扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.9,188.8,6.23,0.0,0,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.8,188.8,6.22,3.2,1,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.8,188.9,6.23,12.2,2,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.7,188.9,6.23,22.2,3,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.7,188.9,6.22,32.0,4,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.6,188.8,6.22,42.0,5,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,188.5,6.23,48.8,6,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,187.9,6.23,49.6,7,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.2,187.2,6.23,49.6,8,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,186.6,6.23,49.8,9,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,185.9,6.23,49.8,10,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.6,185.3,6.23,49.8,11,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,184.6,6.23,49.8,12,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.4,183.9,6.23,49.8,13,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.3,183.3,6.23,49.8,14,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.3,182.6,6.23,49.8,15,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.2,181.9,6.23,49.8,16,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.1,181.2,6.23,50.0,17,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.1,180.6,6.23,49.8,18,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.2,180.2,6.23,49.8,19,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.3,179.9,6.23,49.8,20,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,179.6,6.23,49.8,21,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,179.2,6.23,49.8,22,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,178.6,6.23,50.0,23,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,178.0,6.23,49.8,24,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,177.4,6.23,49.8,25,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,176.7,6.23,49.8,26,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.6,176.0,6.23,49.8,27,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.6,175.4,6.23,49.8,28,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,174.9,6.23,50.0,29,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,174.6,6.23,49.8,30,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,174.4,6.23,49.8,31,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.7,174.4,6.23,49.8,32,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.7,174.4,6.23,49.8,33,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.7,174.4,6.23,49.8,34,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.8,174.4,6.23,50.0,35,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.8,174.4,6.23,49.8,36,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.7,174.5,6.23,49.8,37,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.8,174.5,6.23,49.8,38,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,174.6,6.23,49.8,39,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,174.7,6.23,49.8,40,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,174.9,6.23,50.0,41,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,175.1,6.23,50.0,42,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,175.3,6.23,49.8,43,190.0,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.8,175.4,6.23,49.8,44,189.9,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,175.6,6.23,49.8,45,189.9,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.6,175.7,6.23,49.8,46,189.9,189.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.5,175.9,6.23,49.8,47,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,176.0,6.23,49.8,48,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.8,176.2,6.23,49.6,49,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.9,176.3,6.23,49.6,50,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.9,176.5,6.23,49.6,51,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,176.7,6.23,49.6,52,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.8,176.8,6.23,49.8,53,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,176.9,6.23,49.8,54,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,177.1,6.23,49.8,55,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,177.2,6.23,49.8,56,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,177.4,6.23,49.8,57,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.7,177.5,6.23,49.6,58,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.6,177.6,6.23,49.8,59,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.5,177.8,6.23,49.8,60,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.5,177.9,6.23,49.8,61,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
