扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.5,187.5,6.19,0.6,0,190.0,190.8,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.5,187.5,6.19,3.2,1,190.0,190.8,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.4,187.5,6.19,11.4,2,190.0,190.7,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,187.0,6.19,21.4,3,190.0,190.6,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,186.2,6.19,31.4,4,190.0,190.6,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,184.9,6.19,40.8,5,190.0,190.6,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,183.7,6.19,48.2,6,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,182.6,6.19,50.2,7,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,181.6,6.19,50.0,8,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,180.8,6.19,50.0,9,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,180.0,6.19,50.0,10,190.0,190.1,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,179.4,6.19,50.0,11,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,178.9,6.19,49.6,12,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.3,178.6,6.19,49.8,13,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.3,178.4,6.19,49.8,14,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.3,178.3,6.19,49.8,15,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.3,178.4,6.19,49.8,16,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,178.5,6.19,50.0,17,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,178.6,6.19,50.0,18,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,178.7,6.19,50.0,19,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,178.8,6.19,50.0,20,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,178.9,6.19,50.0,21,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,179.1,6.19,50.0,22,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,179.3,6.19,49.8,23,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,179.4,6.19,49.8,24,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,179.5,6.19,49.8,25,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,179.5,6.19,49.8,26,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,179.5,6.19,49.8,27,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,179.5,6.19,50.0,28,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,179.5,6.19,49.8,29,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,179.5,6.19,49.8,30,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,179.5,6.19,49.8,31,190.0,190.1,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,179.5,6.19,49.8,32,190.0,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,179.4,6.19,49.8,33,190.0,190.2,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.4,179.4,6.19,50.0,34,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.4,179.4,6.19,49.8,35,190.0,190.5,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.4,179.5,6.19,49.8,36,190.0,190.6,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.4,179.6,6.19,49.8,37,190.0,190.6,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.3,179.6,6.19,49.8,38,190.0,190.6,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.3,179.6,6.19,49.8,39,190.0,190.7,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.3,179.5,6.19,50.0,40,190.0,190.8,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.2,179.5,6.19,49.8,41,190.0,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.3,179.5,6.19,49.8,42,190.0,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.3,179.5,6.19,49.8,43,190.0,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,179.4,6.19,49.6,44,190.0,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,179.3,6.19,49.6,45,190.0,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.3,179.2,6.19,49.8,46,189.9,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,179.2,6.19,49.8,47,189.9,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,179.1,6.19,49.8,48,189.9,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,179.1,6.19,50.0,49,189.9,190.9,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,179.1,6.19,50.0,50,189.9,190.8,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,179.0,6.19,50.2,51,189.9,190.6,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,178.9,6.19,50.2,52,189.9,190.6,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.2,178.7,6.19,50.2,53,189.9,190.6,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.1,178.6,6.19,50.2,54,189.9,190.6,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
1.0,178.5,6.19,50.0,55,189.9,190.4,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.9,178.3,6.19,49.8,56,189.9,190.2,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.8,178.1,6.19,49.8,57,189.9,190.1,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
0.8,177.9,6.19,49.8,58,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
2.2,177.7,6.19,49.8,59,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.06
5.8,176.8,6.19,50.0,60,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.07
8.3,174.3,6.19,49.8,61,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.07
10.1,170.9,6.19,49.8,62,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.08
12.2,167.4,6.19,49.8,63,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.09
12.9,165.2,6.19,49.8,64,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.10
11.0,164.0,6.19,49.8,65,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.11
10.8,163.8,6.19,49.8,66,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.12
10.9,164.0,6.19,49.8,67,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.13
10.5,164.5,6.19,49.8,68,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.14
9.4,165.0,6.19,49.8,69,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.15
9.0,165.6,6.19,49.6,70,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.15
7.9,166.1,6.19,49.8,71,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.16
7.3,166.7,6.19,49.8,72,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.17
6.4,167.3,6.19,49.8,73,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.17
6.3,167.9,6.19,49.8,74,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.18
6.1,168.5,6.19,50.0,75,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.18
5.8,169.1,6.19,50.0,76,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.19
5.4,169.7,6.19,50.0,77,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.19
