扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.6,191.4,6.19,1.4,0,200.0,200.0,199.5,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.6,191.4,6.19,8.2,1,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.5,191.5,6.19,18.2,2,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,191.6,6.19,28.2,3,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,191.7,6.19,38.2,4,200.0,200.0,199.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,191.6,6.19,46.8,5,200.0,200.0,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,191.1,6.19,50.0,6,200.0,200.0,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.1,190.2,6.19,50.0,7,200.0,200.0,199.2,500.0,500.0,0.0,0.0,0.0,0.3,0.01
3.6,189.2,6.19,50.0,8,200.0,200.0,199.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
14.7,188.1,6.19,50.0,9,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
28.0,186.4,6.19,49.8,10,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
45.0,184.3,6.19,49.8,11,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,0.08
57.4,181.7,6.19,49.8,12,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,0.13
65.7,179.3,6.19,49.6,13,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,0.18
67.3,177.1,6.19,49.6,14,200.0,200.0,198.9,500.0,500.0,0.0,0.0,0.0,0.3,0.24
65.1,175.6,6.19,49.8,15,200.0,200.0,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.29
58.9,174.7,6.19,49.8,16,200.0,200.0,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.34
57.0,173.8,6.19,49.6,17,200.0,200.0,198.8,500.0,500.0,0.0,0.0,0.0,0.3,0.39
56.5,173.4,6.19,49.8,18,199.8,200.0,198.6,500.0,500.0,0.0,0.0,0.0,0.3,0.44
52.8,173.1,6.19,49.8,19,199.8,200.0,198.6,500.0,500.0,0.0,0.0,0.0,0.3,0.48
49.8,173.0,6.19,49.6,20,199.8,200.0,198.6,500.0,500.0,0.0,0.0,0.0,0.3,0.52
49.0,173.1,6.19,49.4,21,199.8,200.0,198.6,500.0,500.0,0.0,0.0,0.0,0.3,0.56
46.5,173.3,6.19,49.6,22,199.7,200.0,198.5,500.0,500.0,0.0,0.0,0.0,0.3,0.60
42.9,173.6,6.19,49.6,23,199.6,199.9,198.4,500.0,500.0,0.0,0.0,0.0,0.3,0.64
40.1,173.9,6.19,49.6,24,199.6,199.9,198.4,500.0,500.0,0.0,0.0,0.0,0.3,0.67
38.4,174.3,6.19,49.6,25,199.6,199.9,198.4,500.0,500.0,0.0,0.0,0.0,0.3,0.70
34.9,174.6,6.19,49.8,26,199.5,199.7,198.3,500.0,500.0,0.0,0.0,0.0,0.3,0.73
34.2,175.0,6.19,49.8,27,199.4,199.6,198.2,500.0,500.0,0.0,0.0,0.0,0.3,0.76
33.6,175.2,6.19,49.8,28,199.4,199.6,198.2,500.0,500.0,0.0,0.0,0.0,0.3,0.79
32.5,175.4,6.19,49.8,29,199.4,199.6,198.2,500.0,500.0,0.0,0.0,0.0,0.3,0.81
30.9,175.5,6.19,49.8,30,199.4,199.6,198.2,500.0,500.0,0.0,0.0,0.0,0.3,0.84
29.4,175.7,6.19,49.8,31,199.4,199.4,198.1,500.0,500.0,0.0,0.0,0.0,0.3,0.86
27.1,175.9,6.19,49.8,32,199.3,199.3,198.0,500.0,500.0,0.0,0.0,0.0,0.3,0.88
25.4,176.1,6.19,49.8,33,199.2,199.3,198.1,500.0,500.0,0.0,0.0,0.0,0.3,0.91
24.6,176.4,6.19,49.6,34,199.3,199.3,198.1,500.0,500.0,0.0,0.0,0.0,0.3,0.93
23.7,176.7,6.19,49.8,35,199.3,199.3,198.1,500.0,500.0,0.0,0.0,0.0,0.3,0.95
22.5,176.9,6.19,49.8,36,199.3,199.3,198.1,500.0,500.0,0.0,0.0,0.0,0.3,0.96
21.5,177.2,6.19,49.8,37,199.3,199.2,198.1,500.0,500.0,0.0,0.0,0.0,0.3,0.98
20.9,177.4,6.19,49.8,38,199.2,199.1,198.1,500.0,500.0,0.0,0.0,0.0,0.3,1.00
19.9,177.7,6.19,49.8,39,199.2,199.1,198.0,500.0,500.0,0.0,0.0,0.0,0.3,1.02
19.4,177.8,6.19,49.8,40,199.2,199.1,198.0,500.0,500.0,0.0,0.0,0.0,0.3,1.03
19.0,178.0,6.19,49.8,41,199.2,199.1,198.0,500.0,500.0,0.0,0.0,0.0,0.3,1.05
18.2,178.2,6.19,49.8,42,199.2,199.1,198.0,500.0,500.0,0.0,0.0,0.0,0.3,1.06
17.4,178.5,6.19,49.8,43,199.2,199.1,198.0,500.0,500.0,0.0,0.0,0.0,0.3,1.08
17.1,178.7,6.19,49.8,44,199.1,199.1,197.9,500.0,500.0,0.0,0.0,0.0,0.3,1.09
16.4,179.0,6.19,49.8,45,199.1,199.1,197.9,500.0,500.0,0.0,0.0,0.0,0.3,1.11
15.7,179.3,6.19,49.8,46,199.1,199.1,198.0,500.0,500.0,0.0,0.0,0.0,0.3,1.12
15.4,179.6,6.19,49.8,47,199.1,199.2,198.0,500.0,500.0,0.0,0.0,0.0,0.3,1.13
14.8,179.9,6.19,49.8,48,199.1,199.4,198.0,500.0,500.0,0.0,0.0,0.0,0.3,1.14
14.3,180.1,6.19,50.0,49,199.2,199.5,198.1,500.0,500.0,0.0,0.0,0.0,0.3,1.16
13.8,180.4,6.19,49.8,50,199.3,199.6,198.2,500.0,500.0,0.0,0.0,0.0,0.3,1.17
13.2,180.6,6.19,49.8,51,199.4,199.6,198.2,500.0,500.0,0.0,0.0,0.0,0.3,1.18
12.5,180.9,6.19,49.8,52,199.4,199.6,198.2,500.0,500.0,0.0,0.0,0.0,0.3,1.19
12.0,181.1,6.19,49.6,53,199.4,199.7,198.2,500.0,500.0,0.0,0.0,0.0,0.3,1.20
11.6,181.3,6.19,49.6,54,199.4,199.9,198.2,500.0,500.0,0.0,0.0,0.0,0.3,1.21
11.2,181.5,6.19,49.8,55,199.5,199.9,198.3,500.0,500.0,0.0,0.0,0.0,0.3,1.22
10.9,181.7,6.19,49.8,56,199.6,199.9,198.4,500.0,500.0,0.0,0.0,0.0,0.3,1.23
10.5,181.9,6.19,49.8,57,199.6,200.0,198.4,500.0,500.0,0.0,0.0,0.0,0.3,1.23
10.2,182.2,6.19,50.0,58,199.7,200.0,198.5,500.0,500.0,0.0,0.0,0.0,0.3,1.24
9.8,182.4,6.19,50.0,59,199.8,200.0,198.7,500.0,500.0,0.0,0.0,0.0,0.3,1.25
9.5,182.7,6.19,49.8,60,199.8,200.0,198.7,500.0,500.0,0.0,0.0,0.0,0.3,1.26
9.2,183.0,6.19,49.8,61,199.8,200.0,198.7,500.0,500.0,0.0,0.0,0.0,0.3,1.27
9.0,183.2,6.19,49.8,62,199.8,200.0,198.7,500.0,500.0,0.0,0.0,0.0,0.3,1.27
8.7,183.5,6.19,49.8,63,199.9,200.0,198.8,500.0,500.0,0.0,0.0,0.0,0.3,1.28
8.5,183.7,6.19,49.6,64,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,1.29
8.3,184.0,6.19,49.8,65,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,1.30
8.1,184.1,6.19,49.8,66,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,1.30
7.9,184.3,6.19,49.8,67,200.0,200.0,199.0,500.0,500.0,0.0,0.0,0.0,0.3,1.31
7.7,184.4,6.19,49.8,68,200.0,200.0,199.1,500.0,500.0,0.0,0.0,0.0,0.3,1.32
7.5,184.7,6.19,50.0,69,200.0,200.0,199.3,500.0,500.0,0.0,0.0,0.0,0.3,1.32
7.3,185.0,6.19,49.8,70,200.0,200.0,199.3,500.0,500.0,0.0,0.0,0.0,0.3,1.33
7.2,185.2,6.19,49.8,71,200.0,200.0,199.3,500.0,500.0,0.0,0.0,0.0,0.3,1.33
7.1,185.4,6.19,49.8,72,200.0,200.0,199.4,500.0,500.0,0.0,0.0,0.0,0.3,1.34
7.0,185.6,6.19,49.8,73,200.0,200.0,199.6,500.0,500.0,0.0,0.0,0.0,0.3,1.35
6.9,185.8,6.19,49.8,74,200.0,200.0,199.7,500.0,500.0,0.0,0.0,0.0,0.3,1.35
6.8,186.1,6.19,49.8,75,200.0,200.0,199.7,500.0,500.0,0.0,0.0,0.0,0.3,1.36
6.8,186.3,6.19,49.8,76,200.0,200.0,199.7,500.0,500.0,0.0,0.0,0.0,0.3,1.36
6.8,186.5,6.19,49.8,77,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.37
6.7,186.7,6.19,49.8,78,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.37
6.7,186.9,6.19,49.8,79,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.38
6.6,187.1,6.19,50.0,80,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.38
6.5,187.3,6.19,49.8,81,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.39
6.4,187.6,6.19,49.8,82,200.0,199.7,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.40
6.4,187.8,6.19,49.8,83,200.1,199.7,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.40
6.3,188.0,6.19,49.8,84,200.1,199.7,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.41
6.3,188.2,6.19,49.6,85,200.1,199.7,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.41
6.3,188.4,6.19,49.8,86,200.2,199.7,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.42
6.3,188.6,6.19,49.8,87,200.3,199.6,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.42
6.2,188.8,6.19,49.8,88,200.3,199.6,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.43
6.2,189.0,6.19,49.8,89,200.3,199.6,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.43
6.1,189.2,6.19,50.0,90,200.3,199.6,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.44
6.1,189.4,6.19,50.0,91,200.4,199.6,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.44
6.1,189.5,6.19,49.8,92,200.5,199.6,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.45
6.1,189.7,6.19,49.8,93,200.5,199.6,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.45
6.1,189.9,6.19,49.8,94,200.5,199.6,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.46
6.1,190.0,6.19,49.8,95,200.5,199.8,200.0,500.0,500.0,0.0,0.0,0.0,0.3,1.46
