扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.6,199.2,6.19,0.8,0,200.8,200.0,201.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.6,199.2,6.19,6.2,1,200.8,200.0,201.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,199.3,6.19,12.2,2,200.8,200.0,201.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,199.3,6.19,18.2,3,200.8,200.0,201.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,199.3,6.19,24.2,4,200.9,200.0,201.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,199.4,6.19,29.2,5,200.9,200.0,201.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,199.4,6.19,30.0,6,200.9,200.0,201.2,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,199.3,6.19,29.8,7,200.9,200.0,201.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,199.3,6.19,29.8,8,200.9,200.0,201.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,199.3,6.19,29.8,9,200.9,200.0,201.1,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.3,199.4,6.19,30.0,10,200.8,200.0,201.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.3,199.3,6.19,29.6,11,200.8,200.0,201.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.0,198.8,6.19,29.8,12,200.8,200.0,201.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,198.1,6.19,29.8,13,200.8,200.0,201.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,197.1,6.19,29.8,14,200.8,200.0,201.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,196.1,6.19,29.6,15,200.8,200.0,201.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.4,195.1,6.19,29.8,16,200.8,200.0,201.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,194.2,6.19,29.8,17,200.8,200.2,200.9,500.0,500.0,0.0,0.0,0.0,0.3,0.01
2.1,193.4,6.19,29.8,18,200.8,200.2,200.9,500.0,500.0,0.0,0.0,0.0,0.3,0.01
5.7,192.6,6.19,29.8,19,200.8,200.2,200.9,500.0,500.0,0.0,0.0,0.0,0.3,0.01
