扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.9,190.0,6.23,0.0,0,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.9,190.1,6.23,4.2,1,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.9,190.1,6.23,13.6,2,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.8,190.1,6.23,23.4,3,189.7,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.8,190.2,6.23,33.4,4,189.8,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.8,190.2,6.23,43.4,5,189.9,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.8,190.3,6.23,49.2,6,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.7,190.3,6.23,49.8,7,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.6,190.1,6.23,50.0,8,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,189.7,6.23,49.8,9,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,189.4,6.23,49.6,10,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.2,188.9,6.23,49.6,11,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.0,188.5,6.23,49.6,12,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,187.8,6.23,49.6,13,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.7,187.1,6.23,49.6,14,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.6,186.3,6.23,49.8,15,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,185.6,6.23,49.8,16,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.5,185.0,6.23,49.8,17,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.4,184.4,6.23,49.8,18,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.3,183.9,6.23,49.8,19,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.2,183.3,6.23,49.8,20,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,182.6,6.23,49.8,21,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,181.8,6.23,49.8,22,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.7,180.8,6.23,49.8,23,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,179.9,6.23,49.8,24,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,179.1,6.24,49.8,25,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,178.5,6.24,49.8,26,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,178.2,6.24,49.8,27,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,177.9,6.24,49.8,28,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,177.6,6.24,50.0,29,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,177.4,6.24,50.0,30,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,177.3,6.24,50.0,31,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,177.1,6.24,50.0,32,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.5,177.0,6.24,49.8,33,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.4,176.9,6.24,49.8,34,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.4,176.9,6.24,49.8,35,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,176.9,6.24,49.6,36,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,176.9,6.24,49.6,37,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,176.9,6.24,49.8,38,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,176.9,6.24,49.8,39,189.9,190.0,189.9,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.4,177.0,6.23,49.8,40,189.9,190.0,189.8,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.4,177.0,6.23,50.0,41,189.9,190.0,189.8,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.4,177.0,6.23,50.0,42,189.8,190.0,189.8,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.4,177.0,6.23,49.8,43,189.7,190.0,189.8,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.4,177.0,6.23,49.8,44,189.7,190.0,189.8,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.4,177.0,6.23,49.8,45,189.7,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.04
2.4,177.0,6.23,49.6,46,189.7,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.04
6.0,176.7,6.23,49.6,47,189.7,190.0,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.05
11.8,175.3,6.23,49.6,48,189.7,189.9,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.06
15.5,173.1,6.23,49.6,49,189.7,189.7,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.07
20.5,170.6,6.23,49.6,50,189.6,189.7,189.7,500.0,500.0,0.0,0.0,0.0,0.3,0.09
24.3,168.7,6.24,49.8,51,189.6,189.7,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.11
25.0,167.4,6.24,49.8,52,189.6,189.6,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.13
23.3,166.5,6.24,49.8,53,189.6,189.5,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.15
23.2,166.2,6.24,49.8,54,189.5,189.5,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.17
22.0,166.2,6.24,49.8,55,189.5,189.5,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.18
20.4,166.3,6.24,49.8,56,189.5,189.5,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.20
19.1,166.6,6.24,49.6,57,189.5,189.5,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.22
18.4,167.1,6.24,49.8,58,189.5,189.5,189.6,500.0,500.0,0.0,0.0,0.0,0.3,0.23
18.3,167.8,6.24,49.8,59,189.5,189.6,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.25
17.0,168.2,6.24,49.8,60,189.5,189.7,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.26
16.6,168.7,6.24,49.8,61,189.5,189.7,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.28
15.8,169.1,6.24,50.0,62,189.4,189.7,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.29
14.7,169.6,6.24,50.0,63,189.4,189.8,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.30
13.7,170.2,6.23,49.8,64,189.4,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.31
13.2,170.8,6.23,49.8,65,189.4,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.32
12.5,171.4,6.23,49.8,66,189.4,190.0,189.5,500.0,500.0,0.0,0.0,0.0,0.3,0.33
12.1,171.9,6.23,49.8,67,189.4,190.0,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.34
11.8,172.2,6.23,49.6,68,189.4,190.0,189.4,500.0,500.0,0.0,0.0,0.0,0.3,0.35
