扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.7,190.4,6.19,0.0,0,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.6,190.4,6.19,2.4,1,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.6,190.4,6.19,10.4,2,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.4,190.4,6.19,24.8,3,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,190.4,6.19,40.8,4,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.2,190.3,6.19,56.6,5,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.1,190.3,6.19,70.2,6,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.0,190.0,6.19,78.2,7,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.0,189.5,6.19,79.6,8,190.0,190.4,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,188.8,6.19,79.6,9,190.0,190.3,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,188.0,6.19,79.8,10,190.0,190.1,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,187.3,6.19,79.6,11,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,186.7,6.19,79.6,12,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.9,186.1,6.19,79.8,13,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,185.7,6.19,79.8,14,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,185.2,6.19,79.6,15,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.01
0.8,184.9,6.19,79.8,16,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.7,184.5,6.19,79.8,17,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.6,184.1,6.19,79.6,18,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.5,183.8,6.19,79.6,19,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,183.4,6.19,79.8,20,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,183.1,6.19,79.8,21,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,182.7,6.19,79.6,22,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,182.4,6.19,79.8,23,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,182.1,6.19,79.8,24,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.3,181.6,6.19,79.6,25,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.1,181.2,6.19,79.6,26,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.1,180.7,6.19,79.6,27,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.1,180.2,6.19,79.6,28,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.1,179.8,6.19,79.4,29,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.1,179.4,6.19,79.6,30,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.1,178.9,6.19,79.4,31,190.0,190.0,190.1,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.1,178.4,6.19,79.6,32,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.1,178.0,6.19,79.6,33,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.3,177.5,6.19,79.6,34,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.4,177.2,6.19,79.6,35,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.5,176.9,6.19,79.8,36,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.7,176.7,6.19,79.8,37,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.8,176.5,6.19,79.8,38,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.9,176.3,6.19,79.8,39,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,176.2,6.19,79.8,40,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
