扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.7,194.7,6.19,2.2,0,200.0,199.9,199.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.7,194.7,6.19,9.8,1,200.0,199.9,199.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.6,194.8,6.19,19.8,2,200.0,199.8,199.3,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,194.9,6.19,29.8,3,200.0,199.8,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,194.9,6.19,39.8,4,200.0,199.8,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,195.0,6.19,47.6,5,200.0,199.8,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,195.0,6.19,50.0,6,200.0,199.8,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.4,195.0,6.19,49.8,7,200.0,199.7,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,195.0,6.19,49.8,8,200.0,199.6,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,194.7,6.19,49.8,9,200.0,199.6,199.4,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,194.0,6.19,49.8,10,200.0,199.6,199.5,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,193.2,6.19,49.8,11,200.0,199.6,199.6,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,192.4,6.19,49.8,12,200.0,199.6,199.7,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,191.8,6.19,49.8,13,200.0,199.7,199.7,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,191.3,6.19,49.8,14,200.0,199.8,199.7,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,190.9,6.19,49.8,15,200.0,199.8,199.7,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,190.5,6.19,49.8,16,200.0,199.8,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,190.2,6.19,50.0,17,200.0,199.8,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,189.9,6.19,50.0,18,200.0,199.8,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,189.6,6.19,50.0,19,200.0,199.8,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,189.0,6.19,50.0,20,200.0,199.9,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,188.3,6.19,50.0,21,200.0,200.0,199.9,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,187.6,6.19,50.0,22,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,186.9,6.19,50.0,23,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,186.5,6.19,49.8,24,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,186.1,6.19,49.8,25,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,185.8,6.19,49.8,26,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,185.5,6.19,49.6,27,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.2,185.1,6.19,49.6,28,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,184.9,6.19,49.8,29,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.2,184.7,6.19,49.8,30,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.2,184.6,6.19,49.8,31,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,184.5,6.19,50.0,32,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,184.4,6.19,49.8,33,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,184.4,6.19,49.8,34,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.1,184.3,6.19,49.6,35,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.1,184.3,6.19,49.6,36,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.1,184.3,6.19,49.6,37,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.1,184.3,6.19,49.6,38,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.1,184.3,6.19,49.4,39,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.1,184.3,6.18,49.6,40,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
1.0,184.4,6.18,49.6,41,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.9,184.5,6.18,49.6,42,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.9,184.6,6.18,49.8,43,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.9,184.8,6.18,50.0,44,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.8,184.9,6.19,49.8,45,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.04
0.8,185.0,6.19,49.8,46,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.7,185.0,6.19,49.6,47,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.7,185.0,6.19,49.6,48,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.6,185.0,6.19,49.6,49,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.5,185.1,6.19,49.8,50,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.3,185.2,6.19,49.8,51,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.3,185.3,6.19,50.0,52,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.2,185.4,6.19,50.0,53,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.1,185.5,6.19,50.0,54,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.1,185.6,6.19,50.0,55,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.1,185.7,6.19,50.0,56,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.3,185.8,6.19,50.0,57,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.5,185.8,6.19,49.8,58,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
0.8,185.8,6.19,49.8,59,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.1,185.9,6.19,49.8,60,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
1.6,186.0,6.19,49.8,61,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
2.0,186.0,6.19,49.8,62,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.05
2.6,186.0,6.19,50.0,63,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.06
2.9,186.0,6.19,50.0,64,200.0,199.9,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.06
3.6,185.9,6.19,50.0,65,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.06
4.9,185.9,6.19,50.0,66,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.07
6.4,185.4,6.19,50.0,67,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.07
11.3,183.6,6.19,50.0,68,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.08
16.3,180.8,6.19,50.0,69,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.09
20.7,177.2,6.19,49.8,70,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.11
24.4,174.5,6.19,49.8,71,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.13
27.4,172.6,6.19,49.8,72,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.15
26.4,171.8,6.19,49.8,73,200.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.3,0.18
25.9,171.5,6.19,49.8,74,200.0,200.0,199.9,500.0,500.0,0.0,0.0,0.0,0.3,0.20
25.4,171.6,6.19,50.0,75,200.0,200.0,199.9,500.0,500.0,0.0,0.0,0.0,0.3,0.22
24.2,172.2,6.19,50.0,76,200.0,200.0,199.9,500.0,500.0,0.0,0.0,0.0,0.3,0.24
22.9,172.9,6.19,50.0,77,200.0,200.0,199.9,500.0,500.0,0.0,0.0,0.0,0.3,0.26
22.2,173.7,6.19,50.0,78,200.0,200.0,199.9,500.0,500.0,0.0,0.0,0.0,0.3,0.28
21.8,174.4,6.19,50.0,79,200.0,200.0,199.9,500.0,500.0,0.0,0.0,0.0,0.3,0.29
20.6,175.1,6.19,49.8,80,200.0,200.0,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.31
20.0,175.8,6.19,49.8,81,200.0,200.0,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.33
20.0,176.4,6.19,49.8,82,200.0,200.0,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.34
19.7,177.0,6.19,49.8,83,200.0,200.0,199.8,500.0,500.0,0.0,0.0,0.0,0.3,0.36
