扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.7,189.3,6.19,0.2,0,190.0,189.8,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.7,189.3,6.19,4.0,1,190.0,189.7,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.6,189.2,6.19,14.6,2,190.0,189.7,190.0,500.0,500.0,0.0,0.0,0.0,0.2,0.00
1.5,189.2,6.19,30.0,3,190.0,189.7,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,189.2,6.19,45.8,4,190.0,189.6,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,189.3,6.19,61.6,5,190.0,189.5,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,189.3,6.19,73.8,6,190.0,189.5,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,189.3,6.19,79.0,7,190.0,189.5,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,189.2,6.19,79.8,8,190.0,189.5,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,188.9,6.19,79.8,9,190.0,189.5,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.3,188.5,6.19,79.8,10,190.0,189.6,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.3,187.9,6.19,79.8,11,190.0,189.8,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.2,187.3,6.19,79.8,12,190.0,189.8,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,186.7,6.19,79.4,13,190.0,189.8,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,186.1,6.19,79.6,14,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,185.4,6.19,79.6,15,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,184.8,6.19,79.4,16,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.8,184.2,6.19,79.6,17,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.7,183.7,6.19,79.8,18,190.0,190.0,190.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
