扭矩,料温,压力,转速,时间,温度1,温度2,温度3,温度4,温度5,温度6,温度7,温度8,顶栓,能量
1.6,179.4,6.19,0.0,0,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,179.4,6.19,2.4,1,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,179.4,6.19,10.8,2,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,179.4,6.19,20.6,3,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,179.4,6.19,30.6,4,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,179.4,6.19,40.6,5,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,179.4,6.19,48.2,6,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,179.4,6.19,49.8,7,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.00
1.5,179.5,6.19,50.0,8,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.5,179.5,6.19,50.0,9,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,179.2,6.19,49.8,10,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,178.9,6.19,49.6,11,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,178.4,6.19,49.6,12,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,177.9,6.19,49.4,13,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,177.5,6.19,49.4,14,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,177.1,6.19,49.6,15,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.01
1.4,176.7,6.19,49.6,16,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,176.4,6.19,49.6,17,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.4,176.2,6.19,49.8,18,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,176.0,6.19,49.8,19,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.3,175.8,6.19,49.8,20,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,175.7,6.19,50.0,21,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.2,175.5,6.19,50.0,22,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.1,175.4,6.19,49.8,23,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
1.0,175.2,6.19,49.8,24,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,175.0,6.19,49.8,25,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.02
0.9,174.7,6.19,49.8,26,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.9,174.2,6.19,49.8,27,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
0.9,173.0,6.19,50.0,28,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.0,171.6,6.19,49.8,29,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.1,170.2,6.19,49.8,30,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.2,169.2,6.19,49.8,31,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
1.3,168.6,6.19,49.8,32,180.0,180.0,180.0,500.0,500.0,0.0,0.0,0.0,0.3,0.03
